transaction_id,user_id,amount,category,transaction_date
txn_101122,user_92,103.54,entertainment,2025-05-15
txn_101123,user_35,402.63,clothing,2025-05-07
txn_101124,user_55,188.65,entertainment,2025-05-16
txn_101125,user_40,155.71,clothing,2025-04-13
txn_101126,user_63,380.06,dining,2025-05-02
txn_101127,user_91,285.79,groceries,2025-05-05
txn_101128,user_10,211.88,clothing,2025-04-08
txn_101129,user_45,419.14,clothing,2025-06-08
txn_101130,user_5,477.14,groceries,2025-05-21
txn_101131,user_33,432.29,entertainment,2025-04-22
txn_101132,user_57,180.98,electronics,2025-06-13
txn_101133,user_5,392.15,utilities,2025-05-30
txn_101134,user_59,146.35,electronics,2025-05-22
txn_101135,user_8,29.54,entertainment,2025-06-17
txn_101136,user_16,430.36,groceries,2025-06-20
txn_101137,user_50,52.97,entertainment,2025-05-19
txn_101138,user_18,204.99,fuel,2025-05-04
txn_101139,user_71,137.32,groceries,2025-04-20
txn_101140,user_46,422.68,dining,2025-06-20
txn_101141,user_59,478.01,dining,2025-04-14
txn_101142,user_91,142.24,groceries,2025-04-19
txn_101143,user_82,176.9,groceries,2025-05-11
txn_101144,user_74,180.01,travel,2025-04-14
txn_101145,user_59,224.03,groceries,2025-06-23
txn_101146,user_93,396.8,groceries,2025-05-14
txn_101147,user_52,80.79,travel,2025-04-13
txn_101148,user_36,231.35,dining,2025-06-24
txn_101149,user_64,56.13,dining,2025-04-09
txn_101150,user_62,498.9,fuel,2025-05-25
txn_101151,user_94,353.4,dining,2025-06-29
txn_101152,user_41,184.55,utilities,2025-05-01
txn_101153,user_74,13.15,dining,2025-06-29
txn_101154,user_1,8.02,groceries,2025-04-10
txn_101155,user_1,28.13,electronics,2025-05-21
txn_101156,user_24,16.72,fuel,2025-04-09
txn_101157,user_78,175.83,clothing,2025-05-09
txn_101158,user_43,466.77,electronics,2025-05-25
txn_101159,user_16,481.68,utilities,2025-06-24
txn_101160,user_4,359.97,fuel,2025-06-10
txn_101161,user_89,162.97,dining,2025-05-06
txn_101162,user_85,246.02,groceries,2025-05-28
txn_101163,user_34,456.26,utilities,2025-04-25
txn_101164,user_78,53.05,groceries,2025-05-14
txn_101165,user_35,238.42,utilities,2025-06-28
txn_101166,user_5,425.2,entertainment,2025-06-24
txn_101167,user_69,234.3,utilities,2025-05-09
txn_101168,user_60,231.15,groceries,2025-06-24
txn_101169,user_46,214.16,entertainment,2025-05-12
txn_101170,user_59,329.97,clothing,2025-04-09
txn_101171,user_80,341.4,fuel,2025-04-25
txn_101172,user_4,200.77,utilities,2025-06-13
txn_101173,user_93,172.66,groceries,2025-06-20
txn_101174,user_87,72.13,entertainment,2025-05-17
txn_101175,user_53,275.38,dining,2025-06-04
txn_101176,user_1,467.11,clothing,2025-04-19
txn_101177,user_5,152.66,utilities,2025-06-08
txn_101178,user_4,362.83,electronics,2025-06-23
txn_101179,user_42,347.37,dining,2025-05-16
txn_101180,user_40,178.16,clothing,2025-04-24
txn_101181,user_43,356.6,electronics,2025-05-14
txn_101182,user_15,396.53,electronics,2025-06-16
txn_101183,user_66,415.81,travel,2025-06-30
txn_101184,user_99,307.72,electronics,2025-06-21
txn_101185,user_21,17.84,fuel,2025-05-03
txn_101186,user_94,282.03,travel,2025-04-07
txn_101187,user_100,76.67,electronics,2025-06-14
txn_101188,user_16,444.67,electronics,2025-05-03
txn_101189,user_98,434.81,groceries,2025-06-04
txn_101190,user_18,375.12,groceries,2025-05-12
txn_101191,user_92,98.95,fuel,2025-05-28
txn_101192,user_69,432.45,clothing,2025-05-08
txn_101193,user_54,331.98,fuel,2025-04-15
txn_101194,user_56,231.08,travel,2025-04-11
txn_101195,user_51,128.04,groceries,2025-04-25
txn_101196,user_85,296.5,utilities,2025-04-25
txn_101197,user_65,411.46,groceries,2025-04-16
txn_101198,user_32,411.15,dining,2025-05-31
txn_101199,user_67,301.09,dining,2025-06-22
txn_101200,user_49,225.84,entertainment,2025-05-11
txn_101201,user_10,301.77,dining,2025-06-05
txn_101202,user_88,405.64,clothing,2025-05-14
txn_101203,user_83,491.72,clothing,2025-04-03
txn_101204,user_72,457.42,electronics,2025-05-03
txn_101205,user_95,248.38,fuel,2025-06-30
txn_101206,user_51,395.29,electronics,2025-04-28
txn_101207,user_14,40.33,fuel,2025-05-17
txn_101208,user_15,450.41,entertainment,2025-04-22
txn_101209,user_61,131.85,entertainment,2025-06-21
txn_101210,user_65,478.96,clothing,2025-05-06
txn_101211,user_50,214.35,dining,2025-05-31
txn_101212,user_34,97.42,fuel,2025-05-22
txn_101213,user_89,190.47,entertainment,2025-06-21
txn_101214,user_87,91.85,travel,2025-04-17
txn_101215,user_97,49.95,groceries,2025-06-28
txn_101216,user_24,133.17,travel,2025-06-29
txn_101217,user_93,342.34,fuel,2025-06-12
txn_101218,user_63,288.82,dining,2025-07-01
txn_101219,user_1,347.32,fuel,2025-05-10
txn_101220,user_78,133.69,groceries,2025-04-29
txn_101221,user_17,331.21,electronics,2025-06-29
txn_101222,user_79,156.95,travel,2025-06-19
txn_101223,user_90,266.11,clothing,2025-04-27
txn_101224,user_58,440.07,utilities,2025-05-27
txn_101225,user_69,434.57,fuel,2025-04-25
txn_101226,user_65,369.73,dining,2025-05-16
txn_101227,user_44,418.21,electronics,2025-06-22
txn_101228,user_1,401.58,travel,2025-06-26
txn_101229,user_90,182.07,clothing,2025-05-28
txn_101230,user_71,447.23,groceries,2025-07-01
txn_101231,user_49,50.05,fuel,2025-05-30
txn_101232,user_85,215.06,electronics,2025-05-25
txn_101233,user_51,465.38,groceries,2025-06-26
txn_101234,user_93,425.29,dining,2025-05-12
txn_101235,user_61,305.81,entertainment,2025-06-27
txn_101236,user_90,64.82,groceries,2025-06-19
txn_101237,user_48,33.88,utilities,2025-05-06
txn_101238,user_79,485.35,clothing,2025-04-20
txn_101239,user_95,425.77,fuel,2025-06-24
txn_101240,user_17,16.1,utilities,2025-05-30
txn_101241,user_27,136.13,travel,2025-05-04
txn_101242,user_51,84.96,utilities,2025-06-09
txn_101243,user_16,76.53,electronics,2025-05-03
txn_101244,user_59,175.43,travel,2025-05-13
txn_101245,user_51,110.08,entertainment,2025-06-04
txn_101246,user_27,273.26,electronics,2025-05-30
txn_101247,user_23,266.63,fuel,2025-06-30
txn_101248,user_91,469.41,entertainment,2025-06-09
txn_101249,user_98,293.9,clothing,2025-04-12
txn_101250,user_11,445.11,utilities,2025-05-25
txn_101251,user_71,366.79,entertainment,2025-05-10
txn_101252,user_62,234.17,electronics,2025-05-22
txn_101253,user_74,16.22,travel,2025-04-29
txn_101254,user_96,427.87,groceries,2025-05-02
txn_101255,user_88,408.08,entertainment,2025-06-26
txn_101256,user_68,81.44,utilities,2025-05-17
txn_101257,user_37,377.63,travel,2025-06-16
txn_101258,user_89,83.97,dining,2025-06-26
txn_101259,user_98,219.67,travel,2025-05-10
txn_101260,user_65,252.95,electronics,2025-05-09
txn_101261,user_15,27.7,electronics,2025-05-27
txn_101262,user_40,142.75,entertainment,2025-05-28
txn_101263,user_6,262.99,clothing,2025-05-09
txn_101264,user_64,134.4,entertainment,2025-04-17
txn_101265,user_92,260.87,groceries,2025-06-29
txn_101266,user_95,189.47,fuel,2025-06-10
txn_101267,user_90,264.68,travel,2025-04-29
txn_101268,user_70,497.23,entertainment,2025-05-03
txn_101269,user_90,186.02,dining,2025-05-23
txn_101270,user_10,230.49,dining,2025-04-05
txn_101271,user_60,8.17,entertainment,2025-06-14
txn_101272,user_24,378.94,electronics,2025-06-23
txn_101273,user_76,25.04,entertainment,2025-06-03
txn_101274,user_31,352.13,clothing,2025-06-14
txn_101275,user_45,40.4,clothing,2025-05-06
txn_101276,user_41,411.49,clothing,2025-06-10
txn_101277,user_29,240.67,travel,2025-04-27
txn_101278,user_94,270.49,utilities,2025-06-08
txn_101279,user_95,62.87,clothing,2025-06-11
txn_101280,user_11,9.88,utilities,2025-04-12
txn_101281,user_44,439.57,travel,2025-04-26
txn_101282,user_86,190.25,entertainment,2025-05-07
txn_101283,user_89,299.64,electronics,2025-05-20
txn_101284,user_23,366.53,groceries,2025-05-31
txn_101285,user_88,185.97,travel,2025-05-26
txn_101286,user_8,339.75,utilities,2025-06-06
txn_101287,user_93,334.25,groceries,2025-04-23
txn_101288,user_50,310.35,entertainment,2025-06-14
txn_101289,user_68,479.64,entertainment,2025-06-09
txn_101290,user_10,208.12,utilities,2025-05-21
txn_101291,user_77,106.87,clothing,2025-04-04
txn_101292,user_71,302.96,entertainment,2025-05-28
txn_101293,user_54,173.74,travel,2025-04-25
txn_101294,user_53,125.61,fuel,2025-04-07
txn_101295,user_63,41.49,utilities,2025-06-20
txn_101296,user_38,191.17,dining,2025-04-10
txn_101297,user_87,318.57,travel,2025-06-28
txn_101298,user_73,466.71,electronics,2025-05-21
txn_101299,user_1,492.62,clothing,2025-06-12
txn_101300,user_45,32.28,utilities,2025-04-04
txn_101301,user_55,6.18,utilities,2025-06-26
txn_101302,user_60,398.49,travel,2025-06-25
txn_101303,user_43,365.91,utilities,2025-05-04
txn_101304,user_20,26.41,dining,2025-04-06
txn_101305,user_94,13.05,utilities,2025-06-25
txn_101306,user_14,334.56,entertainment,2025-04-21
txn_101307,user_21,258.91,fuel,2025-04-06
txn_101308,user_6,434.66,fuel,2025-06-27
txn_101309,user_30,494.55,clothing,2025-05-14
txn_101310,user_63,390.78,electronics,2025-04-09
txn_101311,user_40,331.11,dining,2025-04-03
txn_101312,user_42,422.96,utilities,2025-05-30
txn_101313,user_24,194.28,fuel,2025-05-13
txn_101314,user_74,315.15,utilities,2025-04-22
txn_101315,user_25,128.05,entertainment,2025-05-03
txn_101316,user_17,397.45,electronics,2025-04-30
txn_101317,user_40,368.59,electronics,2025-04-22
txn_101318,user_63,352.54,electronics,2025-04-07
txn_101319,user_4,351.03,groceries,2025-05-15
txn_101320,user_82,224.45,utilities,2025-04-14
txn_101321,user_43,380.98,groceries,2025-06-17
txn_101322,user_26,368.27,dining,2025-06-14
txn_101323,user_70,448.84,fuel,2025-06-19
txn_101324,user_38,389.14,travel,2025-04-11
txn_101325,user_53,245.06,electronics,2025-04-14
txn_101326,user_50,259.91,groceries,2025-04-21
txn_101327,user_13,216.37,travel,2025-04-05
txn_101328,user_97,268.5,fuel,2025-05-16
txn_101329,user_82,45.27,utilities,2025-04-16
txn_101330,user_2,466.09,utilities,2025-06-04
txn_101331,user_88,32.76,travel,2025-04-13
txn_101332,user_51,50.19,electronics,2025-04-21
txn_101333,user_71,103.78,fuel,2025-04-16
txn_101334,user_30,167.25,travel,2025-04-22
txn_101335,user_19,136.09,fuel,2025-06-05
txn_101336,user_97,106.57,entertainment,2025-04-05
txn_101337,user_63,278.01,clothing,2025-05-03
txn_101338,user_29,117.06,dining,2025-05-07
txn_101339,user_57,103.15,utilities,2025-05-08
txn_101340,user_19,368.66,utilities,2025-05-01
txn_101341,user_11,81.03,utilities,2025-06-15
txn_101342,user_91,44.65,fuel,2025-06-12
txn_101343,user_63,59.76,dining,2025-04-21
txn_101344,user_58,374.64,clothing,2025-05-14
txn_101345,user_18,157.03,electronics,2025-06-04
txn_101346,user_7,412.62,fuel,2025-04-18
txn_101347,user_83,464.17,utilities,2025-06-02
txn_101348,user_30,144.11,travel,2025-06-22
txn_101349,user_100,317.83,utilities,2025-06-30
txn_101350,user_70,351.69,travel,2025-05-03
txn_101351,user_19,218.84,clothing,2025-05-25
txn_101352,user_54,8.89,travel,2025-05-08
txn_101353,user_11,397.38,dining,2025-06-29
txn_101354,user_31,186.2,dining,2025-04-09
txn_101355,user_26,73.96,travel,2025-05-30
txn_101356,user_84,150.27,travel,2025-04-04
txn_101357,user_86,77.34,fuel,2025-04-07
txn_101358,user_93,242.48,entertainment,2025-05-23
txn_101359,user_27,13.09,utilities,2025-04-04
txn_101360,user_21,214.07,utilities,2025-05-17
txn_101361,user_31,260.35,travel,2025-05-13
txn_101362,user_69,383.83,dining,2025-05-02
txn_101363,user_79,398.67,electronics,2025-05-25
txn_101364,user_82,492.21,fuel,2025-06-27
txn_101365,user_24,119.62,electronics,2025-04-28
txn_101366,user_72,279.68,travel,2025-06-01
txn_101367,user_23,304.43,utilities,2025-05-06
txn_101368,user_92,35.66,utilities,2025-04-21
txn_101369,user_85,75.72,groceries,2025-05-23
txn_101370,user_78,18.16,travel,2025-06-23
txn_101371,user_64,178.76,groceries,2025-05-03
txn_101372,user_56,5.3,electronics,2025-04-19
txn_101373,user_86,10.98,utilities,2025-06-04
txn_101374,user_21,357.77,clothing,2025-04-17
txn_101375,user_9,87.71,fuel,2025-04-28
txn_101376,user_63,72.96,fuel,2025-06-03
txn_101377,user_29,206.75,utilities,2025-06-08
txn_101378,user_99,407.38,travel,2025-05-28
txn_101379,user_15,480.62,clothing,2025-06-18
txn_101380,user_50,251.89,electronics,2025-05-24
txn_101381,user_86,456.95,clothing,2025-05-09
txn_101382,user_100,334.17,dining,2025-04-07
txn_101383,user_24,380.9,dining,2025-06-20
txn_101384,user_18,186.95,groceries,2025-06-03
txn_101385,user_33,26.6,dining,2025-05-01
txn_101386,user_80,375.14,electronics,2025-06-15
txn_101387,user_56,223.81,electronics,2025-04-18
txn_101388,user_67,219.36,dining,2025-05-25
txn_101389,user_92,283.75,groceries,2025-04-17
txn_101390,user_15,286.02,dining,2025-04-20
txn_101391,user_36,180.73,groceries,2025-05-08
txn_101392,user_83,154.61,travel,2025-06-08
txn_101393,user_2,161.36,clothing,2025-06-18
txn_101394,user_93,426.7,utilities,2025-05-27
txn_101395,user_97,251.28,utilities,2025-06-28
txn_101396,user_63,76.16,fuel,2025-04-29
txn_101397,user_62,484.55,groceries,2025-04-03
txn_101398,user_8,359.51,dining,2025-05-19
txn_101399,user_99,223.95,travel,2025-06-17
txn_101400,user_39,133.87,groceries,2025-04-21
txn_101401,user_61,237.85,entertainment,2025-06-19
txn_101402,user_79,253.16,entertainment,2025-05-05
txn_101403,user_54,36.61,entertainment,2025-06-21
txn_101404,user_80,194.73,electronics,2025-05-15
txn_101405,user_60,447.45,groceries,2025-06-16
txn_101406,user_70,221.05,fuel,2025-04-21
txn_101407,user_12,274.1,utilities,2025-06-14
txn_101408,user_23,442.07,groceries,2025-04-09
txn_101409,user_37,33.6,dining,2025-04-16
txn_101410,user_91,430.37,dining,2025-06-01
txn_101411,user_66,325.01,entertainment,2025-05-09
txn_101412,user_76,84.88,dining,2025-06-06
txn_101413,user_22,459.03,electronics,2025-04-09
txn_101414,user_46,397.22,utilities,2025-06-13
txn_101415,user_52,75.19,travel,2025-06-17
txn_101416,user_41,291.64,electronics,2025-04-18
txn_101417,user_81,260.32,utilities,2025-06-07
txn_101418,user_76,137.41,entertainment,2025-05-14
txn_101419,user_88,37.18,groceries,2025-04-19
txn_101420,user_46,230.07,utilities,2025-07-01
txn_101421,user_97,82.56,utilities,2025-04-23
txn_101422,user_71,135.98,dining,2025-06-23
txn_101423,user_52,449.98,fuel,2025-06-14
txn_101424,user_9,440.7,clothing,2025-04-18
txn_101425,user_33,357.87,dining,2025-05-16
txn_101426,user_29,456.35,electronics,2025-06-16
txn_101427,user_32,139.68,fuel,2025-06-28
txn_101428,user_2,338.64,dining,2025-05-14
txn_101429,user_32,361.59,clothing,2025-05-12
txn_101430,user_83,279.02,entertainment,2025-05-29
txn_101431,user_9,348.95,entertainment,2025-04-26
txn_101432,user_39,36.34,electronics,2025-05-08
txn_101433,user_57,385.39,entertainment,2025-06-28
txn_101434,user_76,215.27,clothing,2025-06-21
txn_101435,user_60,312.03,travel,2025-05-05
txn_101436,user_94,321.81,clothing,2025-04-06
txn_101437,user_29,117.92,electronics,2025-06-12
txn_101438,user_31,430.31,entertainment,2025-04-03
txn_101439,user_73,212.81,travel,2025-06-04
txn_101440,user_84,127.56,dining,2025-05-22
txn_101441,user_29,110.26,electronics,2025-06-20
txn_101442,user_19,280.43,fuel,2025-05-10
txn_101443,user_8,318.56,travel,2025-05-05
txn_101444,user_15,81.76,clothing,2025-04-12
txn_101445,user_61,287.12,travel,2025-05-30
txn_101446,user_50,48.1,clothing,2025-06-13
txn_101447,user_98,471.12,electronics,2025-06-06
txn_101448,user_87,11.88,entertainment,2025-06-26
txn_101449,user_47,249.21,electronics,2025-05-03
txn_101450,user_88,178.68,fuel,2025-06-30
txn_101451,user_90,217.43,dining,2025-06-27
txn_101452,user_29,409.16,utilities,2025-04-06
txn_101453,user_55,497.25,utilities,2025-05-16
txn_101454,user_100,385.91,utilities,2025-05-28
txn_101455,user_67,8.62,travel,2025-05-27
txn_101456,user_17,197.66,fuel,2025-05-20
txn_101457,user_25,321.42,groceries,2025-05-15
txn_101458,user_13,328.06,fuel,2025-05-27
txn_101459,user_68,369.95,travel,2025-04-10
txn_101460,user_76,153.16,fuel,2025-06-24
txn_101461,user_56,444.2,dining,2025-04-24
txn_101462,user_78,497.8,entertainment,2025-05-21
txn_101463,user_34,391.74,entertainment,2025-05-18
txn_101464,user_93,158.0,dining,2025-04-27
txn_101465,user_73,430.11,groceries,2025-06-26
txn_101466,user_34,174.96,fuel,2025-06-23
txn_101467,user_9,91.19,electronics,2025-06-11
txn_101468,user_13,64.24,fuel,2025-05-12
txn_101469,user_52,168.42,clothing,2025-05-31
txn_101470,user_23,11.61,utilities,2025-06-08
txn_101471,user_60,260.94,fuel,2025-05-07
txn_101472,user_25,259.35,dining,2025-04-05
txn_101473,user_23,108.47,utilities,2025-04-24
txn_101474,user_20,123.71,utilities,2025-06-02
txn_101475,user_68,190.25,utilities,2025-04-12
txn_101476,user_19,316.7,clothing,2025-05-05
txn_101477,user_81,27.98,dining,2025-04-18
txn_101478,user_84,449.27,groceries,2025-05-24
txn_101479,user_41,220.27,dining,2025-05-16
txn_101480,user_4,331.8,clothing,2025-06-19
txn_101481,user_43,66.75,utilities,2025-07-01
txn_101482,user_93,306.35,clothing,2025-04-14
txn_101483,user_97,231.26,groceries,2025-06-30
txn_101484,user_85,176.95,electronics,2025-06-14
txn_101485,user_60,407.23,clothing,2025-06-17
txn_101486,user_57,167.36,utilities,2025-04-08
txn_101487,user_75,485.96,travel,2025-04-15
txn_101488,user_36,472.07,utilities,2025-05-19
txn_101489,user_55,6.09,electronics,2025-05-20
txn_101490,user_72,197.76,clothing,2025-04-08
txn_101491,user_12,212.41,electronics,2025-06-09
txn_101492,user_88,300.69,travel,2025-06-20
txn_101493,user_48,178.27,groceries,2025-04-18
txn_101494,user_12,131.86,travel,2025-05-04
txn_101495,user_58,446.01,dining,2025-05-29
txn_101496,user_84,80.56,clothing,2025-05-23
txn_101497,user_28,101.58,groceries,2025-04-05
txn_101498,user_27,403.54,electronics,2025-04-29
txn_101499,user_82,237.44,fuel,2025-05-23
txn_101500,user_25,276.66,utilities,2025-05-04
txn_101501,user_30,220.24,utilities,2025-04-28
txn_101502,user_23,443.67,clothing,2025-04-15
txn_101503,user_31,20.65,utilities,2025-05-30
txn_101504,user_10,220.78,electronics,2025-06-02
txn_101505,user_73,492.68,clothing,2025-05-30
txn_101506,user_91,227.6,clothing,2025-04-18
txn_101507,user_31,34.44,clothing,2025-04-22
txn_101508,user_73,84.16,groceries,2025-06-11
txn_101509,user_7,416.52,entertainment,2025-05-07
txn_101510,user_15,207.69,utilities,2025-05-07
txn_101511,user_65,43.45,clothing,2025-04-03
txn_101512,user_15,146.76,electronics,2025-07-01
txn_101513,user_38,144.62,clothing,2025-06-13
txn_101514,user_40,351.9,clothing,2025-06-20
txn_101515,user_73,478.51,travel,2025-06-21
txn_101516,user_16,445.95,clothing,2025-06-01
txn_101517,user_36,192.91,dining,2025-06-04
txn_101518,user_49,7.1,clothing,2025-05-25
txn_101519,user_73,310.27,clothing,2025-05-01
txn_101520,user_87,89.96,electronics,2025-05-03
txn_101521,user_37,346.44,dining,2025-06-01
txn_101522,user_16,331.01,electronics,2025-05-16
txn_101523,user_17,40.37,clothing,2025-05-28
txn_101524,user_50,85.11,entertainment,2025-06-10
txn_101525,user_7,280.29,groceries,2025-05-22
txn_101526,user_6,308.16,travel,2025-05-04
txn_101527,user_82,475.74,entertainment,2025-06-23
txn_101528,user_1,21.23,dining,2025-06-11
txn_101529,user_52,19.04,groceries,2025-04-24
txn_101530,user_29,403.43,electronics,2025-05-11
txn_101531,user_4,407.37,groceries,2025-05-04
txn_101532,user_42,221.02,dining,2025-06-25
txn_101533,user_89,126.04,electronics,2025-06-25
txn_101534,user_42,302.87,utilities,2025-04-18
txn_101535,user_24,241.44,utilities,2025-04-21
txn_101536,user_48,20.74,clothing,2025-04-09
txn_101537,user_74,55.66,entertainment,2025-06-20
txn_101538,user_45,439.27,fuel,2025-06-07
txn_101539,user_56,199.63,utilities,2025-06-11
txn_101540,user_50,391.49,clothing,2025-06-11
txn_101541,user_56,260.37,electronics,2025-05-09
txn_101542,user_79,392.53,utilities,2025-05-29
txn_101543,user_37,64.03,clothing,2025-04-18
txn_101544,user_30,393.69,groceries,2025-05-19
txn_101545,user_7,418.81,dining,2025-05-16
txn_101546,user_86,51.22,fuel,2025-06-14
txn_101547,user_19,357.73,dining,2025-06-16
txn_101548,user_36,291.18,electronics,2025-06-19
txn_101549,user_5,355.08,electronics,2025-05-04
txn_101550,user_48,182.27,clothing,2025-06-10
txn_101551,user_80,365.76,dining,2025-06-08
txn_101552,user_95,329.94,entertainment,2025-06-14
txn_101553,user_1,323.89,groceries,2025-05-21
txn_101554,user_21,440.64,utilities,2025-04-08
txn_101555,user_78,183.94,utilities,2025-04-16
txn_101556,user_69,433.27,groceries,2025-04-09
txn_101557,user_20,240.98,clothing,2025-06-03
txn_101558,user_20,387.04,travel,2025-04-07
txn_101559,user_82,135.66,utilities,2025-04-23
txn_101560,user_51,189.01,fuel,2025-05-30
txn_101561,user_81,454.38,electronics,2025-05-30
txn_101562,user_88,119.65,utilities,2025-04-05
txn_101563,user_55,409.8,groceries,2025-06-09
txn_101564,user_74,93.29,travel,2025-06-10
txn_101565,user_26,191.94,clothing,2025-06-06
txn_101566,user_96,133.03,electronics,2025-04-06
txn_101567,user_30,43.18,entertainment,2025-04-27
txn_101568,user_48,337.83,utilities,2025-06-23
txn_101569,user_57,209.78,entertainment,2025-04-23
txn_101570,user_5,407.14,entertainment,2025-06-10
txn_101571,user_65,431.77,utilities,2025-06-23
txn_101572,user_34,33.8,dining,2025-06-10
txn_101573,user_26,333.53,travel,2025-06-30
txn_101574,user_35,52.21,electronics,2025-04-15
txn_101575,user_29,178.98,groceries,2025-05-29
txn_101576,user_48,33.97,electronics,2025-05-20
txn_101577,user_85,64.41,groceries,2025-04-11
txn_101578,user_40,283.65,entertainment,2025-05-19
txn_101579,user_24,393.1,dining,2025-04-19
txn_101580,user_80,224.77,groceries,2025-06-14
txn_101581,user_13,277.49,utilities,2025-06-22
txn_101582,user_53,358.23,entertainment,2025-07-01
txn_101583,user_92,196.04,electronics,2025-06-21
txn_101584,user_18,242.18,utilities,2025-04-20
txn_101585,user_50,83.09,dining,2025-04-26
txn_101586,user_22,345.24,utilities,2025-05-17
txn_101587,user_46,118.47,groceries,2025-04-19
txn_101588,user_57,495.68,fuel,2025-06-16
txn_101589,user_59,255.56,clothing,2025-04-21
txn_101590,user_82,469.03,entertainment,2025-06-08
txn_101591,user_33,42.3,groceries,2025-04-11
txn_101592,user_3,203.99,clothing,2025-05-19
txn_101593,user_47,190.52,dining,2025-06-12
txn_101594,user_67,107.35,fuel,2025-06-16
txn_101595,user_23,49.62,travel,2025-06-28
txn_101596,user_21,82.54,utilities,2025-05-08
txn_101597,user_45,179.01,travel,2025-05-01
txn_101598,user_89,58.51,fuel,2025-04-19
txn_101599,user_13,364.87,electronics,2025-05-04
txn_101600,user_29,452.4,electronics,2025-05-31
txn_101601,user_26,337.6,utilities,2025-04-03
txn_101602,user_79,491.43,utilities,2025-05-09
txn_101603,user_65,447.98,entertainment,2025-06-02
txn_101604,user_89,396.78,dining,2025-06-12
txn_101605,user_16,207.39,electronics,2025-05-30
txn_101606,user_67,137.06,electronics,2025-05-16
txn_101607,user_58,392.61,fuel,2025-06-26
txn_101608,user_97,84.26,fuel,2025-06-29
txn_101609,user_29,448.33,dining,2025-06-02
txn_101610,user_12,482.09,entertainment,2025-04-05
txn_101611,user_55,209.22,electronics,2025-06-05
txn_101612,user_37,415.72,fuel,2025-06-26
txn_101613,user_39,172.03,travel,2025-05-01
txn_101614,user_41,113.75,electronics,2025-06-03
txn_101615,user_58,233.09,electronics,2025-06-19
txn_101616,user_99,240.84,electronics,2025-06-09
txn_101617,user_14,214.2,clothing,2025-06-09
txn_101618,user_17,89.53,utilities,2025-06-15
txn_101619,user_8,78.59,groceries,2025-06-26
txn_101620,user_97,19.87,entertainment,2025-06-13
txn_101621,user_28,310.02,travel,2025-06-07
txn_101622,user_32,16.91,fuel,2025-07-02
txn_101623,user_57,266.86,dining,2025-04-14
txn_101624,user_24,242.03,utilities,2025-06-14
txn_101625,user_52,40.89,fuel,2025-05-18
txn_101626,user_52,237.77,dining,2025-04-23
txn_101627,user_25,130.71,travel,2025-06-25
txn_101628,user_37,69.06,fuel,2025-05-11
txn_101629,user_100,27.83,groceries,2025-04-15
txn_101630,user_76,82.38,clothing,2025-05-21
txn_101631,user_5,316.51,entertainment,2025-04-09
txn_101632,user_86,214.61,travel,2025-04-17
txn_101633,user_58,137.61,clothing,2025-06-27
txn_101634,user_44,233.24,entertainment,2025-04-14
txn_101635,user_12,148.49,electronics,2025-06-09
txn_101636,user_67,186.08,groceries,2025-06-26
txn_101637,user_78,383.18,utilities,2025-05-24
txn_101638,user_19,175.14,entertainment,2025-05-22
txn_101639,user_100,375.97,fuel,2025-04-30
txn_101640,user_25,449.66,clothing,2025-04-09
txn_101641,user_52,231.33,fuel,2025-05-27
txn_101642,user_32,319.93,entertainment,2025-05-02
txn_101643,user_67,118.07,groceries,2025-04-09
txn_101644,user_45,299.93,entertainment,2025-04-09
txn_101645,user_69,27.52,electronics,2025-04-21
txn_101646,user_44,128.24,groceries,2025-06-15
txn_101647,user_35,218.18,clothing,2025-05-22
txn_101648,user_81,296.88,clothing,2025-04-11
txn_101649,user_39,354.0,electronics,2025-05-30
txn_101650,user_61,403.28,dining,2025-07-02
txn_101651,user_71,36.58,entertainment,2025-05-27
txn_101652,user_16,35.38,entertainment,2025-05-02
txn_101653,user_24,455.13,groceries,2025-05-28
txn_101654,user_17,139.82,fuel,2025-05-21
txn_101655,user_26,140.48,groceries,2025-05-15
txn_101656,user_89,465.82,clothing,2025-06-04
txn_101657,user_36,358.51,electronics,2025-05-17
txn_101658,user_55,376.43,entertainment,2025-04-13
txn_101659,user_58,299.05,entertainment,2025-06-13
txn_101660,user_5,83.31,groceries,2025-05-11
txn_101661,user_16,330.07,entertainment,2025-06-03
txn_101662,user_89,307.72,utilities,2025-04-30
txn_101663,user_90,440.38,fuel,2025-05-24
txn_101664,user_99,280.63,groceries,2025-05-19
txn_101665,user_77,52.16,entertainment,2025-05-18
txn_101666,user_67,136.26,groceries,2025-06-11
txn_101667,user_31,300.1,travel,2025-05-20
txn_101668,user_56,475.38,groceries,2025-04-05
txn_101669,user_32,344.2,travel,2025-04-11
txn_101670,user_18,484.65,utilities,2025-04-30
txn_101671,user_25,84.7,entertainment,2025-06-21
txn_101672,user_16,43.87,electronics,2025-05-09
txn_101673,user_61,227.22,utilities,2025-06-29
txn_101674,user_31,269.65,dining,2025-06-04
txn_101675,user_96,215.68,fuel,2025-04-30
txn_101676,user_59,152.17,fuel,2025-05-19
txn_101677,user_50,9.71,fuel,2025-04-07
txn_101678,user_90,388.27,utilities,2025-05-23
txn_101679,user_65,65.74,utilities,2025-04-04
txn_101680,user_27,269.01,groceries,2025-06-19
txn_101681,user_45,352.29,electronics,2025-04-24
txn_101682,user_77,190.07,dining,2025-06-21
